stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id
5440,"NW GEORGIA AV & NW BARRY PL",,38.921137,-77.022195,10
5441,"NW GEORGIA AV & NW W ST",,38.919364,-77.021811,10
5442,"NW GEORGIA AV & NW V ST",,38.917988,-77.022003,10
5447,"SE GOOD HOPE RD & SE 14TH ST",,38.866803,-76.984926,10
5448,"SE GOOD HOPE RD & SE 15TH ST",,38.866408,-76.983422,10
5450,"SE GOOD HOPE RD & SE 18TH ST",,38.865550,-76.978722,10
5451,"SE GOOD HOPE RD & SE 22ND ST",,38.864777,-76.976487,10
5453,"SE GOOD HOPE RD & SE ALTAMONT PL",,38.862922,-76.972594,10
5454,"SE GOOD HOPE RD & SE 24TH ST",,38.862248,-76.970742,10
5455,"SE GOOD HOPE RD & SE 25TH ST",,38.860807,-76.969038,10
5457,"SE GOOD HOPE RD & SE 24TH ST",,38.862306,-76.971205,10
5458,"SE GOOD HOPE RD & SE ALTAMONT PL",,38.863070,-76.972609,10
5461,"SE GOOD HOPE RD & SE 18TH ST",,38.865800,-76.979366,10
5463,"BACKLICK RD & CUMBERLAND AV",,38.783323,-77.185600,2
5464,"SE GOOD HOPE RD & SE 14TH ST",,38.866753,-76.985317,10
5465,"SE GOOD HOPE RD & SE 13TH ST",,38.866833,-76.987076,10
5466,"SE GOOD HOPE RD & SE 13TH ST",,38.867257,-76.987429,10
5469,"NE H ST & NE 14TH ST",,38.899921,-76.985573,10
5471,"NE H ST & NE 12TH ST",,38.900113,-76.989693,10
5473,"NE H ST & NE 8TH ST",,38.899858,-76.995052,10
5474,"NE H ST & NE 6TH ST",,38.900108,-76.997996,10
5476,"NE H ST & NE 3RD ST",,38.900111,-77.002249,10
5479,"NE H ST & NE 6TH ST",,38.900308,-76.997940,10
5480,"NE H ST & NE 8TH ST",,38.900015,-76.994888,10
5483,"NE H ST & NE 14TH ST",,38.900113,-76.985753,10
5486,"NW H ST & NW 3RD ST",,38.900034,-77.014609,10
5488,"NW H ST & NW 6TH ST",,38.899738,-77.020177,10
5489,"NW H ST & NW 7TH ST",,38.899724,-77.021543,10
5490,"NW H ST & NW 9TH ST",,38.899741,-77.024163,10
5492,"NW H ST & NW 13TH ST",,38.899478,-77.029761,10
5495,"AUBURN AVE & CHESTNUT AVE",,38.971489,-76.893665,10
5497,"BACKLICK RD & ESSEX AV",,38.785751,-77.185857,2
5498,"NW H ST & NW 24TH ST",,38.899530,-77.051567,10
5499,"NW H ST & NW 23RD ST",,38.899527,-77.050338,10
5501,"NW H ST & NW MADISON PL",,38.900121,-77.035341,10
5502,"BACKLICK RD & FLOYD AV",,38.789790,-77.186377,2
5504,"NW H ST & NW 13TH ST",,38.899667,-77.029481,10
5505,"NW H ST & NW 11TH ST",,38.899415,-77.027206,10
5506,"NW H ST & NW 11TH ST",,38.899735,-77.027311,10
5507,"NW H ST & NW 9TH ST",,38.900078,-77.024077,10
5508,"NW H ST & NW 7TH ST",,38.899910,-77.021474,10
5509,"RESERVATION DR & ELK DR",,38.754671,-77.271213,3
5512,"NW H ST & NW 3RD ST",,38.900160,-77.015069,10
5515,"SE H ST & SE 44TH PL",,38.878610,-76.937508,10
5516,"SE H ST & SE 46TH ST",,38.878608,-76.935392,10
5518,"SE H ST & SE 44TH PL",,38.878723,-76.937066,10
5519,"TERMINAL;SW HALF ST & SW O ST",,38.872702,-77.010723,10
5520,"TERMINAL;SW HALF ST & SW O ST",,38.876572,-77.008423,10
5521,"RESERVATION DR & CANTERING PL",,38.756142,-77.270049,3
5522,"SE HANNA PL & SE 46TH ST",,38.878967,-76.935253,10
5523,"SE HARTFORD ST & SE 23RD ST",,38.854036,-76.973334,10
5526,"NE HAWAII AV & NE 2ND ST",,38.944267,-77.003675,10
5527,"NE HAWAII AV & NE 1ST ST",,38.944999,-77.005085,10
5528,"NE HAWAII AV & NE CLERMONT DR",,38.945985,-77.007104,10
5529,"NE HAWAII AVE AND ROCK CREEK CHURCH RD",,38.946355,-77.008628,10
5530,"NE HAWAII AV & NE ALLISON ST",,38.945999,-77.006857,10
5531,"NE HAWAII AV & NE 1ST ST",,38.944963,-77.005434,10
5533,"SOUTHERN AV &    SUITLAND PW",,38.861103,-76.950030,10
5534,"NE HAYES ST & NE ANACOSTIA AV",,38.902569,-76.949498,10
5547,"QUEENSBURY RD & 44TH PLACE",,38.963238,-76.940441,10
5548,"NW I ST & NW 14TH ST",,38.900919,-77.032087,10
5549,"NW I ST & NW 14TH ST",,38.901138,-77.031809,10
5550,"SOUTHERN AV &    25TH ST",,38.845793,-76.969689,10
5551,"NW I ST & NW 13TH ST",,38.901103,-77.029440,10
5552,"SW I ST & SW WESLEY PL",,38.879219,-77.016419,10
5553,"SW I ST & SW 7TH ST",,38.879221,-77.021111,10
5554,"SW I ST & SW WESLEY PL",,38.879364,-77.016519,10
5555,"SW I ST & SW 7TH ST",,38.879378,-77.021482,10
5558,"SE I ST & SE 10TH ST",,38.879342,-76.992509,10
5559,"SE I ST & SE 8TH ST",,38.879345,-76.994733,10
5560,"SOUTHERN AV & 25TH ST SE",,38.846083,-76.969547,10
5564,"SE C ST & SE TEXAS AVE",,38.886659,-76.940637,10
5570,"SW INDEPENDENCE AV & SW 14TH ST",,38.886957,-77.031738,10
5571,"SW INDEPENDENCE AV & SW 12TH ST",,38.887711,-77.028795,201
5572,"INDEPENDENCE AV & L'ENFANT PROMENADE ST",,38.887568,-77.025992,201
5573,"SW INDEPENDENCE AV & SW 9TH ST",,38.887450,-77.024501,10
5574,"SW INDEPENDENCE AV & SW 6TH ST",,38.887404,-77.020484,201
5575,"SW INDEPENDENCE AV & SW 4TH ST",,38.887456,-77.017875,10
5576,"SW P ST & SW 1ST ST",,38.872045,-77.012171,10
5578,"3RD & 4TH STS;INDEPENDENCE AV & 3RD",,38.887456,-77.016072,10
5579,"SW INDEPENDENCE AV & SW 4TH ST",,38.887371,-77.017450,201
5580,"SW INDEPENDENCE AV & SW 6TH ST",,38.887694,-77.019678,10
5581,"SW INDEPENDENCE AV & SW 7TH ST",,38.887577,-77.021929,201
5583,"SW INDEPENDENCE AV & SW 12TH ST",,38.887448,-77.028567,10
5584,"SW INDEPENDENCE AV & SW 14TH ST",,38.887050,-77.032138,201
5585,"SE INDEPENDENCE AV & SE NEW JERSEY AV",,38.887519,-77.008679,10
5586,"SE INDEPENDENCE AV & SE 1ST ST",,38.887711,-77.005610,10
5587,"SE INDEPENDENCE AV & SE 2ND ST",,38.887489,-77.003666,10
5588,"RESERVATION DR & GAME LORD DR",,38.759146,-77.269797,3
5589,"SE INDEPENDENCE AV & SE 1ST ST",,38.887549,-77.005587,10
5590,"SW INDEPENDENCE AV & SW CAPITAL PZ",,38.887689,-77.007866,10
5591,"NW IOWA AV & NW EMERSON ST",,38.949614,-77.032994,10
5592,"NW IOWA AV & NW EMERSON ST",,38.949446,-77.033084,10
5593,"NW IRVING ST & NW ADAMS MILL RD",,38.929410,-77.043921,10
5594,"NW IRVING ST & NW HOBART ST",,38.928870,-77.041650,10
5595,"NW IRVING ST & NW 16TH ST",,38.928513,-77.036371,10
5596,"NW IRVING ST & NW 14TH ST",,38.928609,-77.032526,10
5597,"NW IRVING ST & NW 13TH ST",,38.928585,-77.029930,10
5598,"NW IRVING ST & NW 11TH ST",,38.928650,-77.027672,10
5599,"NW IRVING ST & NW SHERMAN AV",,38.928719,-77.026107,10
5600,"NW IRVING ST & NW GEORGIA AV",,38.929188,-77.023374,10
5601,"NW IRVING ST & NW WARDER ST",,38.929300,-77.019772,10
5602,"NW IRVING ST & NW PARK PL",,38.929494,-77.018466,10
5604,"SE IRVING ST & SE 23RD ST",,38.853077,-76.973024,10
5606,"SE IRVING ST & SE 24TH PL",,38.852970,-76.972372,10
5609,"TERMINAL;SW IRVINGTON ST & SW JOLIET ST",,38.820128,-77.007296,10
5614,"JERMANTOWN RD & BLAKE LANE",,38.875908,-77.298754,10
5616,"ROSEHAVEN ST & ROSEFOREST DR",,38.875730,-77.308573,10
5620,"KENILWORTH AVE & 42ND ST",,38.903506,-76.943013,10
5622,"NE K ST & NE 6TH ST",,38.902453,-76.998037,10
5623,"NE K ST & NE 8TH ST",,38.902369,-76.994890,10
5624,"NE K ST & NE 10TH ST",,38.902448,-76.992850,10
5625,"NE K ST & NE 12TH ST",,38.902459,-76.990410,10
5627,"NE K ST & NE 10TH ST",,38.902580,-76.992524,10
5628,"NE K ST & NE 8TH ST",,38.902278,-76.995043,10
5629,"NE K ST & NE 6TH ST",,38.902582,-76.998803,10
5630,"NW 13TH ST & NW K ST",,38.902848,-77.029497,10
5631,"NW K ST & NW 13TH ST",,38.902618,-77.029616,10
5632,"NW K ST & NW 14TH ST",,38.902281,-77.031815,10
5634,"NW K ST & NW 16TH ST",,38.902799,-77.036663,10
5635,"FARRAGUT NORTH METRO STATION",,38.903297,-77.039502,10
5637,"NW K ST & NW 18TH ST",,38.902322,-77.041603,201
5639,"NW K ST & NW 19TH ST",,38.902484,-77.043457,10
5640,"NW K ST & NW 20TH ST",,38.902462,-77.044753,10
5645,"NW K ST & NW 20TH ST",,38.902462,-77.044753,10
5646,"NW K ST & NW 19TH ST",,38.902484,-77.043457,10
5647,"NW K ST & NW 18TH ST",,38.902492,-77.041724,10
5650,"NW K ST & NW 16TH ST",,38.902519,-77.036558,10
5652,"NW K ST & NW 14TH ST",,38.902536,-77.031980,201
5657,"NW KANSAS AV & NW DECATUR ST",,38.948331,-77.021038,10
5658,"NW KANSAS AV & NW EMERSON ST",,38.949822,-77.019929,10
5660,"TENLEYTOWN METRO STATION",,38.947849,-77.079299,53
5661,"NW KANSAS AV & NW PEABODY ST",,38.962950,-77.010394,10
5662,"NW KANSAS AV & NW BLAIR RD",,38.962561,-77.010459,10
5664,"NW KANSAS AV & NW EMERSON ST",,38.950079,-77.019975,10
5665,"NW KANSAS AV & NW DECATUR ST",,38.948232,-77.021346,10
5666,"NW KANSAS AV & NW 9TH ST",,38.942653,-77.025260,10
5667,"NE KANSAS AV & NE CHILLUM PL",,38.964551,-77.009212,10
5668,"NE KANSAS AV & NE TUCKERMAN ST",,38.967179,-77.007040,10
5669,"NE KANSAS AV & NE EASTERN AV",,38.968278,-77.005872,10
5670,"NE KANSAS AV & NE CHILLUM PL",,38.964921,-77.008703,10
5676,"NE KENILWORTH AV & NE QUARLES ST",,38.911491,-76.934431,10
5677,"NE KENILWORTH AV & NE POLK ST",,38.909378,-76.936276,10
5678,"KENILWORTH AVE & NASH ST",,38.906051,-76.939238,10
5679,"NE KENILWORTH AV & NE LANE PL",,38.904506,-76.940829,10
5681,"NW KENNEDY ST & NW 3RD ST",,38.956735,-77.016228,10
5682,"NW KENNEDY ST & NW 4TH ST",,38.956451,-77.018012,10
5684,"NW KENNEDY ST & NW 7TH ST",,38.956319,-77.022450,10
5685,"NW KENNEDY ST & NW 8TH ST",,38.956270,-77.024160,10
5686,"NW KENNEDY ST & NW 9TH ST",,38.956209,-77.025944,10
5687,"NW KENNEDY ST & NW GEORGIA AV",,38.956303,-77.027796,10
5688,"NW KENNEDY ST & NW 13TH ST",,38.956163,-77.029884,10
5689,"NW KENNEDY ST & NW COLORADO AV",,38.956294,-77.032966,10
5691,"NW KENNEDY ST & NW 13TH ST",,38.956289,-77.029555,10
5692,"NW KENNEDY ST & NW GEORGIA AV",,38.956363,-77.028165,10
5693,"NW KENNEDY ST & NW 9TH ST",,38.956352,-77.025614,10
5694,"NW KENNEDY ST & NW 8TH ST",,38.956404,-77.023926,10
5695,"NW KENNEDY ST & NW 7TH ST",,38.956456,-77.022188,10
5696,"NW KENNEDY ST & NW 5TH ST",,38.956404,-77.019619,10
5697,"NW KENNEDY ST & NW 4TH ST",,38.956568,-77.018067,10
5709,"NE LINCOLN RD & NE R ST",,38.912455,-77.008513,10
5712,"SE LIVINGSTON TE & SE 4TH ST",,38.826732,-77.001203,10
5723,"NW LOUGHBORO RD & NW UNIVERSITY TE",,38.932298,-77.095849,10
5724,"NW LOUGHBORO RD & NW INDIAN LA",,38.932605,-77.093704,10
5725,"NW LOUGHBORO RD & NW CHAIN BRIDGE RD",,38.932484,-77.093621,10
5726,"NW LOUGHBORO RD & NW UNIVERSITY TE",,38.932435,-77.096006,10
5727,"NW LOUGHBORO RD & NW LOWELL ST",,38.932909,-77.097941,10
5728,"NW LOUGHBORO RD & NW MILLWOOD LA",,38.934010,-77.099703,10
5729,"NW LOUGHBORO RD & NW MACOMB ST",,38.935145,-77.100851,10
5730,"NW LOUGHBORO RD & NW MAUD ST",,38.935814,-77.103016,10
5731,"NW LOUGHBORO RD & NW PALISADE LA",,38.935811,-77.106010,10
5733,"NW LOUISIANA AV & NW 1ST ST",,38.892553,-77.012354,10
5734,"NW LOUISIANA AV & NW D ST",,38.894608,-77.009548,10
5735,"NW LOUISIANA AV & NW D ST",,38.894989,-77.009455,10
5736,"NW LOUISIANA AV & NW 1ST ST",,38.893148,-77.011983,10
5740,"NW M ST & NW 1ST ST",,38.905591,-77.010507,10
5741,"NW M ST & NW 1ST ST",,38.905594,-77.012346,10
5742,"NW M ST & NW THOMAS JEFFERSON ST",,38.905122,-77.060411,10
5743,"NW M ST & NW WISCONSIN AV",,38.905188,-77.062780,10
5744,"NW M ST & NW WISCONSIN AVE",,38.905188,-77.062780,10
5745,"NW M ST & NW 34TH ST",,38.904991,-77.067385,10
5746,"NW M ST & NW 33RD ST",,38.905207,-77.065865,10
5748,"NW M ST & NW 31ST ST",,38.905284,-77.061624,10
5749,"NW M ST & NW 30TH ST",,38.905312,-77.059613,10
5750,"SE M ST & SE 11TH ST",,38.877235,-76.991433,10
5751,"SE M ST & SE 8TH ST",,38.876615,-76.994765,10
5752,"SE M ST & SE 7TH ST",,38.876383,-76.996338,10
5753,"SE M ST & SE 4TH ST",,38.876388,-77.000745,10
5754,"SE M ST & SE 4TH ST",,38.876594,-77.000411,10
5755,"SE M ST BET 5TH ST & 7TH ST",,38.876594,-76.996754,10
5756,"SE M ST & SE 9TH ST",,38.876374,-76.993005,10
5758,"SE M ST & SE 1ST ST",,38.876596,-77.006290,10
5759,"NAVY YARD METRO STATION",,38.876517,-77.004749,10
5762,"SE M ST & SE 1ST ST",,38.876391,-77.005479,10
5763,"SE M ST & E 2ND ST",,38.876591,-77.003400,10
5765,"SW M ST & SW 1ST ST",,38.876596,-77.012442,10
5766,"SW M ST & SW 4TH ST",,38.876204,-77.017446,10
5768,"SW M ST & SW 6TH ST",,38.876300,-77.019363,10
5770,"SW M ST & SW DELAWARE AV",,38.876347,-77.013358,10
5771,"SW M ST & SW DELAWARE AV",,38.876583,-77.013558,10
5772,"SW M ST & SW HOWISON PL",,38.876350,-77.011175,10
5824,"NE MARYLAND AV & NE D ST",,38.894627,-76.997218,10
5825,"NE MARYLAND AV & NE 8TH ST",,38.895192,-76.995301,10
5826,"NE MARYLAND AV & NE 11TH ST",,38.896669,-76.991682,10
5827,"NE MARYLAND AV & NE 13TH ST",,38.897968,-76.988505,10
5828,"NE MARYLAND AV & NE 14TH ST",,38.899138,-76.985630,10
5829,"NE MARYLAND AV & NE MORSE ST",,38.900522,-76.982229,10
5830,"NE MARYLAND AV & NE 17TH ST",,38.901708,-76.979325,10
5831,"NE MARYLAND AV & NE 19TH ST",,38.903086,-76.975964,10
5832,"NE MARYLAND AV & NE 21ST ST",,38.903747,-76.974338,10
5833,"NE MARYLAND AV & NE 19TH ST",,38.903259,-76.976000,10
5834,"NE MARYLAND AV & NE 17TH ST",,38.901714,-76.979811,10
5836,"NE MARYLAND AV & NE 14TH ST",,38.899521,-76.985184,10
5837,"NE MARYLAND AV & NE 13TH ST",,38.898307,-76.988184,10
5838,"NE MARYLAND AV & NE 11TH ST",,38.897028,-76.991321,10
5839,"NE MARYLAND AV & NE 8TH ST",,38.895606,-76.994806,10
5840,"GEORGIA AVE & NORBECK RD",,39.107568,-77.075980,7
5842,"NW MASSACHUSETTS AV & NW YUMA ST",,38.946196,-77.097099,10
5843,"NW MASSACHUSETTS AV & NW 48TH ST",,38.944371,-77.094607,10
5844,"NW MASSACHUSETTS AV & NW VAN NESS ST",,38.943092,-77.092858,10
5845,"MASSACHUSETTS AVE NW & 46TH ST NW",,38.941804,-77.091039,10
5846,"NW MASSACHUSETTS AV & NW 45TH ST",,38.940617,-77.089465,10
5847,"WARD CIRCLE & NW MASSACHUSETTS AVE",,38.938899,-77.087116,10
5851,"NW MASSACHUSETTS AV & NW WISCONSIN AV",,38.928291,-77.073053,10
5852,"NW MASSACHUSETTS AV & NW GARFIELD ST",,38.927297,-77.071495,10
5853,"NW MASSACHUSETTS AV & NW FULTON ST",,38.926097,-77.069598,10
5854,"NW MASSACHUSETTS AV & NW 34TH PL",,38.924778,-77.067932,10
5855,"OBSERVATORY CIRCLE;3500 MASSACHUSETTS",,38.920909,-77.062753,10
5856,"NW MASSACHUSETTS AV & NW 30TH ST",,38.918731,-77.059777,10
5857,"NW MASSACHUSETTS AV & NW BELMONT RD",,38.916423,-77.056624,10
5858,"NW MASSACHUSETTS AV & NW CALIFORNIA ST",,38.915420,-77.054975,10
5859,"NW MASSACHUSETTS AV & NW S ST",,38.913982,-77.053008,10
5861,"NW MASSACHUSETTS AV & NW 20TH ST",,38.910261,-77.045440,10
5863,"NW MASSACHUSETTS AV & NW G ST",,38.898466,-77.011258,10
5864,"NW MASSACHUSETTS AV & NW G ST",,38.898154,-77.010998,10
5865,"NW MASSACHUSETTS AV & NW NEW JERSEY AV",,38.898908,-77.012939,10
5868,"NW MASSACHUSETTS AV & NW 20TH ST",,38.910422,-77.045403,10
5869,"19TH STREET & VIRGINIA AV NW",,38.893076,-77.042788,10
5870,"NW MASSACHUSETTS AV & NW 22ND ST",,38.911258,-77.048328,10
5871,"NW MASSACHUSETTS AV & NW SHERIDAN CI",,38.912554,-77.050822,10
5872,"NW MASSACHUSETTS AV & NW S ST",,38.914006,-77.053342,10
5874,"NW MASSACHUSETTS AV & NW BELMONT RD",,38.917034,-77.057179,10
5875,"NW MASSACHUSETTS AV & NW 30TH ST",,38.919032,-77.059970,10
5876,"OBSERVATORY CIRCLE;3500 MASSACHUSETTS",,38.921739,-77.063164,10
5877,"NW MASSACHUSETTS AV & NW 34TH ST",,38.924228,-77.066520,10
5879,"NW MASSACHUSETTS AV & NW FULTON ST",,38.926390,-77.070257,10
5880,"NW MASSACHUSETTS AV & NW GARFIELD ST",,38.927817,-77.071932,10
5881,"NW MASSACHUSETTS AV & NW WISCONSIN AV",,38.928746,-77.073530,10
5886,"NW MASSACHUSETTS AV & NW 45TH ST",,38.940697,-77.089866,10
5887,"MASSACHUSETTS AVENUE AT TILDEN STREET",,38.941565,-77.091088,10
5888,"NW MASSACHUSETTS AV & NW VAN NESS ST",,38.943289,-77.093387,10
5889,"NW MASSACHUSETTS AV & NW FORDHAM RD",,38.944456,-77.095007,10
5890,"NW MASSACHUSETTS AV & NW 49TH ST",,38.945920,-77.097011,10
5891,"NW MASSACHUSETTS AV & NW 50TH ST",,38.947153,-77.098690,10
5892,"NW MASSACHUSETTS AV & N CAPITOL ST",,38.897447,-77.009079,10
5893,"NE MASSACHUSETTS AV & NE 2ND ST",,38.894742,-77.003684,10
5895,"NE MASSACHUSETTS AV & NE 3RD ST",,38.894655,-77.001914,10
5900,"SE MASSACHUSETTS AV & SE 13TH ST",,38.888766,-76.987872,10
5901,"SE MASSACHUSETTS AV & SE 14TH ST",,38.887862,-76.985678,10
5902,"SE MASSACHUSETTS AV & SE 15TH ST",,38.886804,-76.983032,10
5903,"SE MASSACHUSETTS AV & SE 16TH ST",,38.886311,-76.981824,10
5904,"SE MASSACHUSETTS AV & SE 17TH ST",,38.885738,-76.980410,10
5905,"SE MASSACHUSETTS AV & SE 18TH ST",,38.885239,-76.978837,10
5907,"SE MASSACHUSETTS AV & SE 18TH ST",,38.885223,-76.979161,10
5908,"SE MASSACHUSETTS AV & SE 17TH ST",,38.885968,-76.980611,10
5909,"SE MASSACHUSETTS AV & SE 16TH ST",,38.886733,-76.982490,10
5910,"SE MASSACHUSETTS AV & INDEPENDENCE AV",,38.887544,-76.984324,10
5912,"SE MASSACHUSETTS AV & SE 13TH ST",,38.889012,-76.988108,10
5918,"NE MICHIGAN AV & NE FRANKLIN ST",,38.927223,-77.005676,10
5919,"NE MICHIGAN AV & NE IRVING ST",,38.930180,-77.002742,10
5920,"NE MICHIGAN AV & NE 4TH ST",,38.931618,-76.999798,10
5921,"NE MICHIGAN AV & NE PERRY ST",,38.935970,-76.992388,10
5922,"NE MICHIGAN AV & NE QUINCY ST",,38.937058,-76.992151,10
5923,"NE MICHIGAN AV & NE 12TH ST",,38.938483,-76.990468,10
5924,"NE MICHIGAN AV & NE SHEPHERD ST",,38.939403,-76.989401,10
5925,"NE MICHIGAN AV & NE TAYLOR ST",,38.940932,-76.987621,10
5926,"NE MICHIGAN AV & NE 14TH ST",,38.942453,-76.985799,10
5927,"NE MICHIGAN AV & NE SOUTH DAKOTA AV",,38.942401,-76.983066,10
5928,"NE MICHIGAN AV & NE BUNKER HILL RD",,38.942497,-76.981497,10
5929,"NE MICHIGAN AV & NE WEBSTER ST",,38.943996,-76.979922,10
5930,"NE MICHIGAN AV & NE ALLISON ST",,38.945514,-76.978578,10
5931,"NE MICHIGAN AV & NE QUEENS CHAPEL TE",,38.945648,-76.978693,10
5932,"NE MICHIGAN AV & NE WEBSTER ST",,38.944122,-76.979606,10
5933,"NE MICHIGAN AV & NE BUNKER HILL RD",,38.942629,-76.981798,10
5934,"NE MICHIGAN AV & NE 16TH ST",,38.942631,-76.984021,10
5937,"NE MICHIGAN AV & NE SHEPHERD ST",,38.939779,-76.989234,10
5938,"NE MICHIGAN AV & NE 12TH ST",,38.938611,-76.990533,10
5939,"NE MICHIGAN AV & NE QUINCY ST",,38.937134,-76.991924,10
5943,"NE MICHIGAN AV & NE FRANKLIN ST",,38.927371,-77.005846,10
5944,"BLAKE LA &    FIVE OAKS RD",,38.873585,-77.281924,3
5945,"NW MILITARY RD & NW GLOVER RD",,38.961657,-77.052191,10
5946,"NW MILITARY RD & NW 27TH ST",,38.960906,-77.055852,10
5947,"NW MILITARY RD & NW 29TH ST",,38.960964,-77.058960,10
5948,"NW MILITARY RD & NW 31ST ST",,38.960961,-77.062346,10
5949,"NW MILITARY RD & NW 32ND ST",,38.960961,-77.064214,10
5950,"NW MILITARY RD & NW 32ND ST",,38.961084,-77.063754,10
5951,"NW MILITARY RD & NW 31ST ST",,38.961090,-77.062440,10
5952,"NW MILITARY RD & NW 28TH ST",,38.961082,-77.057245,10
5953,"NW MILITARY RD & NW 27TH ST",,38.961139,-77.056000,10
5954,"NW MILITARY RD & NW OREGON AV",,38.961580,-77.053211,10
5955,"NE MINNESOTA AV & NE QUARLES ST",,38.909077,-76.932893,10
5956,"NE MINNESOTA AV & NE 48TH ST",,38.907923,-76.934125,10
5957,"NE MINNESOTA AV & NANNIE H BURROUGHS AV",,38.902215,-76.942158,10
5958,"NE MINNESOTA AV & NE HUNT PL",,38.900398,-76.944425,10
5959,"NE MINNESOTA AV & NE GAULT PL",,38.899343,-76.945979,10
5961,"NE MINNESOTA AV & NE BENNING RD",,38.894704,-76.948407,10
5963,"NE MINNESOTA AV & NE CLAY PL",,38.893090,-76.950568,10
5964,"NE MINNESOTA AV & NE BLAINE ST",,38.891772,-76.951559,10
5965,"NE MINNESOTA AV & NE AMES ST",,38.890848,-76.952129,10
5966,"NE MINNESOTA AV & NE AMES ST",,38.891032,-76.952345,10
5967,"NE MINNESOTA AV & NE BLAINE ST",,38.892509,-76.951207,10
5971,"PRESIDENTIAL PW (AT ENTRANCE TO IAM BLG)",,38.826510,-76.850156,9
5972,"NE MINNESOTA AV & NE GAULT PL",,38.899464,-76.945583,10
5973,"NE MINNESOTA AV & NE HUNT PL",,38.900782,-76.944173,10
5975,"NE MINNESOTA AV & NE 48TH ST",,38.907923,-76.934125,10
5976,"NE MINNESOTA AV & NE QUARLES ST",,38.909071,-76.932604,10
5979,"SE MINNESOTA AV & SE C ST",,38.886174,-76.955786,10
5980,"SE MINNESOTA AV & SE 34TH ST",,38.883951,-76.957388,10
5981,"SE MINNESOTA AV & SE E ST",,38.882603,-76.958344,10
5982,"SE MINNESOTA AV & SE G ST",,38.880123,-76.959919,10
5984,"SE MINNESOTA AV & SE 31ST ST",,38.877495,-76.962847,10
5985,"SE MINNESOTA AV & SE M ST",,38.876503,-76.964822,10
5986,"SE MINNESOTA AV & SE NASH PL",,38.875582,-76.966342,10
5987,"SE MINNESOTA AV & SE N ST",,38.874952,-76.967936,10
5988,"SE MINNESOTA AV & SE PENNSYLVANIA AV",,38.873744,-76.970016,10
5989,"SE MINNESOTA AV & SE NICHOLSON ST",,38.872691,-76.972505,10
5990,"SE MINNESOTA AV & SE 22ND ST",,38.871179,-76.975192,10
5991,"SE MINNESOTA AV & SE 19TH ST",,38.870000,-76.977556,10
5992,"SE MINNESOTA AV & SE 18TH ST",,38.869181,-76.979201,10
5993,"SE MINNESOTA AV & SE S ST",,38.868140,-76.981289,10
5994,"SE MINNESOTA AV & SE S ST",,38.868069,-76.981751,10
5995,"SE MINNESOTA AV & SE 18TH ST",,38.869302,-76.979287,10
5996,"SE MINNESOTA AV & SE 19TH ST",,38.870343,-76.977189,10
5997,"SE MINNESOTA AV & SE 22ND ST",,38.871557,-76.974743,10
5998,"SE MINNESOTA AV & SE WHITE ST",,38.872557,-76.972373,10
5999,"SE MINNESOTA AV & SE PENNSYLVANIA AV",,38.874051,-76.970916,10
6000,"SE MINNESOTA AV & SE 28TH ST",,38.874796,-76.967934,10
6001,"SE MINNESOTA AV & SE NASH PL",,38.875656,-76.966528,10
6002,"SE MINNESOTA AV & SE 30TH ST",,38.876267,-76.964984,10
6003,"SE MINNESOTA AV & SE LYNDALE PL",,38.877229,-76.963052,10
6005,"SE MINNESOTA AV & SE G ST",,38.880416,-76.959901,10
6006,"SE MINNESOTA AV & SE F ST",,38.881866,-76.958679,10
6007,"SE MINNESOTA AV & SE ELY PL",,38.883858,-76.957259,10
6010,"SE MINNESOTA AV & SE RIDGE RD",,38.889300,-76.953293,10
6011,"SE MISSISSIPPI AV & SE ATLANTIC ST",,38.831771,-77.007278,10
6012,"SE MISSISSIPPI AV & SE 1ST ST",,38.832842,-77.006088,10
6013,"SE MISSISSIPPI AV & SE WAYNE PL",,38.834319,-77.003841,10
6014,"SE MISSISSIPPI AV & SE 2ND ST",,38.835204,-77.002509,10
6018,"SE MISSISSIPPI AV & SE 2ND ST",,38.835259,-77.002635,10
6019,"SE MISSISSIPPI AV & SE WAYNE PL",,38.834550,-77.003714,10
6020,"SE MISSISSIPPI AV & SE 1ST ST",,38.833253,-77.005692,10
6021,"SE MISSISSIPPI AV & SE ATLANTIC ST",,38.831763,-77.007422,10
6022,"NW MISSOURI AV & NW NEW HAMPSHIRE AV",,38.954952,-77.009815,10
6023,"NW MISSOURI AV & NW 2ND ST",,38.956292,-77.013479,10
6024,"NW MISSOURI AV & NW NEW HAMPSHIRE AV",,38.955143,-77.009971,10
6025,"NW MISSOURI AV & NW 2ND ST",,38.956270,-77.013824,10
6027,"NW MISSOURI AV & NW 16TH ST",,38.962304,-77.035992,10
6031,"BLAKE LA & LEE HW",,38.867789,-77.274553,3
6033,"BLAKE LA &    BEL GLADE ST",,38.871118,-77.278926,3
6034,"BLAKE LA & BEL GLADE ST",,38.871368,-77.279441,3
6049,"NE MONROE ST & NE 8TH ST",,38.932298,-76.995156,10
6050,"NE MONROE ST & NE 10TH ST",,38.932372,-76.992844,10
6051,"NE MONROE ST & NE 12TH ST",,38.932026,-76.991060,10
6052,"NE MONROE ST & NE 14TH ST",,38.932646,-76.986302,10
